Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindSpeed9am,Humidity9am,Pressure9am,Cloud9am,Temp9am,RainToday,RainTomorrow
2/19/17,Newcastle,NA,23.5,3.2,NA,NA,NA,NA,SW,9,89,NA,7,21,Yes,No
2/19/17,NorahHead,19.4,24,2,NA,NA,SSW,48,SSW,22,86,1008.1,NA,19.5,Yes,No
2/19/17,NorfolkIsland,22,27.5,NA,NA,NA,ENE,41,E,26,77,1015.5,5,25.8,NA,Yes
2/19/17,Penrith,18.5,29.1,9,NA,NA,ESE,31,S,7,71,NA,NA,20.8,Yes,No
2/19/17,Richmond,19.3,29.1,3.4,NA,NA,E,37,SSW,11,65,1009,8,21.2,Yes,No
2/19/17,Sydney,18.6,26.1,3.2,6.4,7.9,S,48,W,17,69,1008.7,5,19.7,Yes,No
2/19/17,SydneyAirport,18.2,26,0.4,6.4,7.9,SSW,56,SW,20,71,1008.9,5,20.8,No,Yes
2/19/17,WaggaWagga,8.8,23.4,NA,NA,NA,SW,52,NNE,7,46,1010.7,NA,14.5,NA,No
2/19/17,Williamtown,20.7,22.8,12.8,NA,NA,NA,NA,NA,NA,87,1007.8,8,21.1,Yes,No
2/19/17,Wollongong,16.8,23.7,14,NA,NA,SSW,52,SW,22,74,1009.3,6,18.9,Yes,No
2/19/17,Canberra,5.9,23.2,5.2,NA,NA,NW,61,NNW,9,53,1008.5,NA,13.7,Yes,No
2/19/17,Tuggeranong,8.2,22.4,6.6,NA,NA,W,43,NA,0,75,1008.2,NA,13.4,Yes,No
2/19/17,MountGinini,1.7,13,0.6,NA,NA,W,44,SW,4,59,NA,NA,5.6,No,No
2/19/17,Ballarat,4,14.6,0,NA,NA,SW,52,WNW,22,90,1009.3,8,9.7,No,Yes
2/19/17,Bendigo,5.5,19.3,0,NA,NA,SW,52,W,15,63,1011,2,12.4,No,Yes
2/19/17,Sale,5.5,20.9,0,NA,NA,WSW,61,NE,13,63,1009.5,NA,13.3,No,Yes
2/19/17,MelbourneAirport,8.1,17.5,0,5.6,5.8,W,54,W,22,56,1009.9,4,14,No,Yes
2/19/17,Melbourne,11.7,17.3,0,5.6,5.8,NW,44,NNW,11,63,1010.1,4,13.7,No,Yes
2/19/17,Mildura,8.8,23.8,0,7.2,6.3,W,46,WSW,17,58,1015.7,3,14.1,No,No
2/19/17,Nhil,8.4,21.3,0,NA,NA,SW,61,W,26,89,1013.4,NA,11.3,No,No
2/19/17,Portland,10.7,16.9,6.6,NA,NA,SW,56,SSW,22,80,1010.8,8,12.3,Yes,Yes
2/19/17,Watsonia,NA,16.6,1.2,5.6,5.8,W,46,NW,15,62,1010.1,4,13.5,Yes,Yes
2/19/17,Dartmoor,9.2,17.7,8.4,NA,NA,SSW,52,WNW,11,93,1011.9,NA,11.5,Yes,Yes
2/19/17,Brisbane,22.5,34,1.2,11,5.6,W,19,NNW,6,62,1008.2,7,28.2,Yes,Yes
2/19/17,Cairns,24.7,31.8,0,NA,NA,NNE,35,WNW,17,69,1010.3,2,29.2,No,No
2/19/17,GoldCoast,23.4,30.6,0,NA,NA,NW,35,WNW,20,69,1008,NA,26.5,No,Yes
2/19/17,Townsville,25.7,32.7,0,5.8,NA,WSW,33,NW,13,69,1010.1,7,29.3,No,Yes
2/19/17,Adelaide,12.1,20.3,2.4,NA,NA,SW,37,NW,2,85,1017.7,NA,14.3,Yes,No
2/19/17,MountGambier,8.9,18.4,5.4,NA,NA,SW,57,W,22,88,1012.4,8,12.9,Yes,Yes
2/19/17,Nuriootpa,9.3,19.1,0.6,4.4,8,WSW,44,W,9,85,1016.4,6,12.8,No,No
2/19/17,Woomera,11.9,25.1,0,14.6,NA,SSW,50,S,24,55,1018.4,1,15.2,No,No
2/19/17,Albany,15.5,26.5,0,NA,NA,NA,NA,NE,7,80,1017,0,21.2,No,No
2/19/17,Witchcliffe,14,34.6,0,NA,NA,W,37,NNE,13,38,1015.1,NA,27.2,No,No
2/19/17,PearceRAAF,23.9,37.7,0,NA,12.3,E,41,NE,15,36,1014.6,NA,30.4,No,No
2/19/17,PerthAirport,22.9,38.4,0,11,12.3,E,48,ENE,19,34,1014.4,0,29.6,No,No
2/19/17,Perth,23.4,37.7,0,11,12.3,W,33,NE,17,33,1014.3,0,30.1,No,No
2/19/17,SalmonGums,12.2,29.8,0,NA,NA,NNE,37,NNE,22,56,NA,NA,19.3,No,NA
2/19/17,Walpole,16.3,32.1,0,NA,NA,NE,43,N,9,50,1015.4,NA,24,No,No
2/19/17,Hobart,10.1,17.3,0,5.6,5.8,NW,31,NNW,15,56,1003.3,6,12.3,No,No
2/19/17,Launceston,8.6,18.2,7.4,NA,NA,NW,37,NW,7,92,NA,8,11.4,Yes,No
2/19/17,AliceSprings,15.7,30.3,0,NA,NA,SE,46,SE,28,78,1014.7,NA,22.4,No,No
2/19/17,Darwin,25.2,31.9,0.2,6.4,6.2,WNW,43,WNW,19,81,1008.9,8,28.7,No,Yes
2/19/17,Katherine,23.4,33.4,11.6,6.2,NA,E,39,SSW,7,86,1008.4,5,27,Yes,No
2/19/17,Uluru,16.3,31.4,0,NA,NA,ESE,44,ESE,26,36,1015.8,NA,21.9,No,No
2/20/17,Albury,7.5,22.1,NA,NA,NA,W,37,WNW,13,82,1013.9,1,11,NA,No
2/20/17,BadgerysCreek,14.5,28.5,0,NA,NA,W,37,W,19,44,1011.2,NA,19.4,No,No
2/20/17,Cobar,11.8,26.9,0,NA,NA,SW,37,S,15,47,1014.5,NA,16.7,No,No
2/20/17,CoffsHarbour,19.6,27.1,16.2,NA,NA,NNE,28,WSW,13,56,1011.6,NA,23.3,Yes,No
2/20/17,Moree,11.7,29.6,0.2,NA,NA,W,37,N,6,79,1012.8,NA,17.1,No,No
2/20/17,Newcastle,NA,29,0.2,NA,NA,NA,NA,NW,9,39,NA,0,21.5,No,No
2/20/17,NorahHead,17.3,26,0,NA,NA,SSE,31,W,7,46,1011.2,NA,20.3,No,No
2/20/17,NorfolkIsland,22.4,27.7,2.8,11.6,NA,ENE,48,ENE,30,70,1016.1,1,25.8,Yes,No
2/20/17,Penrith,15.9,29.4,0,NA,NA,SSW,39,W,9,40,NA,NA,20.1,No,No
2/20/17,Richmond,13.7,29.4,0,16.6,NA,W,41,W,22,37,1011.7,NA,20.3,No,No
2/20/17,Sydney,17.5,28.3,0.6,8,12.5,WSW,63,W,35,32,1010.5,0,19.9,No,No
2/20/17,SydneyAirport,17,29.3,7.2,8,12.5,W,61,WNW,37,36,1010.9,0,19.8,Yes,No
2/20/17,WaggaWagga,6.8,22.5,0.4,27.4,NA,SW,41,NW,6,84,1014.1,6,11.4,No,No
2/20/17,Williamtown,13.5,28.9,0.8,NA,NA,NA,NA,NA,NA,41,1011.6,NA,20.6,No,No
2/20/17,Wollongong,15.9,27.4,0.2,NA,NA,WSW,44,SW,20,34,1010.5,NA,18.5,No,No
2/20/17,Canberra,7.3,21.7,0,NA,NA,NW,46,NW,28,51,1010,NA,11.8,No,No
2/20/17,Tuggeranong,8.8,21.6,0,NA,NA,WNW,43,NNW,17,47,1009.3,NA,12,No,No
2/20/17,MountGinini,-1.6,10.8,0,NA,NA,W,52,WSW,19,95,NA,NA,0.7,No,No
2/20/17,Ballarat,7.6,18.4,4,NA,NA,SSW,41,WSW,20,99,1013,8,9.9,Yes,No
2/20/17,Bendigo,7.2,21.7,3.8,NA,NA,W,44,WNW,9,79,1014.2,8,10.8,Yes,No
2/20/17,Sale,7.8,17.5,3.6,NA,NA,W,54,WNW,30,75,1010,NA,13.7,Yes,Yes
2/20/17,MelbourneAirport,9.2,22.2,4.8,2.8,10.2,WSW,54,WSW,31,70,1012.9,7,13.3,Yes,No
2/20/17,Melbourne,11.6,20.3,3.6,2.8,10.2,SSW,39,W,13,70,1012.7,7,14.2,Yes,No
2/20/17,Mildura,7.4,24.3,0,6.2,11.9,S,31,SSW,13,61,1018,0,13.1,No,No
2/20/17,Nhil,6.5,22.8,0,NA,NA,SW,39,SW,15,70,1016.7,NA,12.2,No,No
2/20/17,Portland,10.8,18.2,2,NA,NA,SSW,37,SW,15,74,1015.8,7,13.1,Yes,No
2/20/17,Watsonia,10.5,22,7.4,2.8,10.2,WSW,39,W,17,78,1012.5,7,12.9,Yes,No
2/20/17,Dartmoor,8.3,19,7.8,NA,NA,SSW,39,W,4,96,1016.3,NA,12.3,Yes,No
2/20/17,Brisbane,21.6,31.7,15.2,6.2,9.9,E,24,WSW,6,68,1011.7,7,25.8,Yes,No
2/20/17,Cairns,24.3,31.9,0,NA,NA,NE,26,NNW,4,68,1010.4,NA,28.9,No,No
2/20/17,GoldCoast,21.5,29.3,4.2,NA,NA,SE,39,SSE,7,74,1011.5,NA,25.6,Yes,Yes
2/20/17,Townsville,24.9,32.2,1.8,5.8,NA,NNE,31,E,4,71,1009.9,7,29.5,Yes,No
2/20/17,Adelaide,13.2,23.1,0.8,NA,NA,WSW,31,S,4,55,1018.9,NA,17.1,No,No
2/20/17,MountGambier,7.2,20,2.4,NA,NA,SW,41,SW,13,69,1017,7,14.2,Yes,No
2/20/17,Nuriootpa,8,21.7,0.6,3.8,9.3,SSE,35,N,2,73,1017.8,7,13.5,No,No
2/20/17,Woomera,12.9,26.6,0,12.4,NA,SSW,37,SSE,20,60,1017.7,1,16.5,No,No
2/20/17,Albany,18,20.7,0,13,NA,NA,NA,SW,19,80,1013.2,7,18.9,No,Yes
2/20/17,Witchcliffe,14.4,23.9,0,NA,NA,WSW,33,SSW,19,65,1014.5,NA,19.3,No,Yes
2/20/17,PearceRAAF,17.8,28.7,0,NA,11.3,SW,39,S,19,64,1013.1,NA,22.8,No,No
2/20/17,PerthAirport,20.1,27.2,0,8.8,11.3,SW,44,SSW,19,62,1013.3,3,22.2,No,No
2/20/17,Perth,20.4,26.4,0,8.8,11.3,SW,35,SSW,11,65,1013.4,3,22.9,No,Yes
2/20/17,SalmonGums,16.3,35.1,NA,NA,NA,NA,NA,NNW,17,28,NA,NA,28,NA,Yes
2/20/17,Walpole,16.2,22.7,0,NA,NA,WSW,30,S,9,69,1013.6,NA,19,No,Yes
2/20/17,Hobart,8.7,18.1,0.6,4.4,3.1,SSW,50,NNW,15,82,1008,7,10.2,No,Yes
2/20/17,Launceston,7,20.9,0.2,NA,NA,SSE,26,SSE,4,75,NA,8,11.7,No,No
2/20/17,AliceSprings,10.8,30.9,0,47,NA,SE,44,ESE,19,25,1014.6,NA,20.7,No,No
2/20/17,Darwin,23.7,33.2,11.8,6,8.5,SE,39,WNW,7,74,1009.7,7,27.6,Yes,No
2/20/17,Katherine,23.2,34,0.2,3,NA,SSE,37,S,9,62,1008.9,2,28.1,No,No
2/20/17,Uluru,14.4,32.3,0,NA,NA,ENE,37,E,24,25,1014.6,NA,21.8,No,No
2/21/17,Albury,8.4,27.1,0,NA,NA,NNW,30,S,6,73,1020.9,NA,13.2,No,No
2/21/17,BadgerysCreek,11.9,29.2,0,NA,NA,ENE,33,SW,13,59,1019.8,NA,19.1,No,No
2/21/17,Cobar,12.8,31.7,0,NA,NA,ESE,28,ESE,17,26,1018.6,NA,20.2,No,No
2/21/17,CoffsHarbour,15.6,26.1,0,NA,NA,E,22,SSW,9,77,1018.7,NA,21.9,No,No
2/21/17,Moree,14.1,31.5,0,NA,NA,NNE,26,E,15,50,1017.4,NA,21.2,No,No
2/21/17,Newcastle,NA,29,0,NA,NA,NA,NA,NE,9,69,NA,6,21.8,No,No
2/21/17,NorahHead,18,27.4,0,NA,NA,NE,35,SSW,11,53,1019.1,NA,20.4,No,No
2/21/17,NorfolkIsland,21.2,26.9,0,6.8,NA,E,37,SE,17,83,1016.3,8,23.4,No,No
2/21/17,Penrith,14.1,29.3,0,NA,NA,SE,31,SE,2,51,NA,NA,18.5,No,No
2/21/17,Richmond,11.5,29.8,0,7.6,NA,SE,44,NA,0,55,1020,5,18.6,No,No
2/21/17,Sydney,16.9,27.6,0,10.4,11.7,NNE,33,WNW,17,41,1019.7,6,19.4,No,No
2/21/17,SydneyAirport,17.2,27,0,10.4,11.7,E,41,WNW,9,43,1019.8,6,20.5,No,No
2/21/17,WaggaWagga,7.4,28.1,0,6.8,NA,ENE,28,E,13,51,1020.3,NA,14.5,No,No
2/21/17,Williamtown,13.6,28,0,NA,NA,ESE,48,WSW,7,69,1019.1,8,19.9,No,No
2/21/17,Wollongong,15.7,25.1,0,NA,NA,WNW,28,NA,0,53,1019.8,2,21.6,No,No
2/21/17,Canberra,2.8,27,0,NA,NA,E,46,S,6,52,1019.9,NA,12.3,No,No
2/21/17,Tuggeranong,3.4,26.6,0,NA,NA,ENE,35,ENE,2,57,1019.5,NA,12.7,No,No
2/21/17,MountGinini,0.5,17.5,0.2,NA,NA,ENE,30,NE,4,53,NA,NA,7.9,No,No
2/21/17,Ballarat,3.2,23.5,0,NA,NA,NNE,28,SSE,9,98,1020.3,NA,11.3,No,No
2/21/17,Bendigo,5.8,25.5,0,NA,NA,NE,24,SE,7,61,1020.5,NA,13.5,No,No
2/21/17,Sale,8.4,23.5,4,NA,NA,ESE,39,WNW,13,74,1021.3,4,14.1,Yes,No
2/21/17,MelbourneAirport,7.4,25.1,0,4.8,12.7,SE,37,NNW,9,71,1021.3,1,13.7,No,No
2/21/17,Melbourne,10.1,24,0.2,4.8,12.7,ESE,26,NE,6,65,1021.6,1,14.5,No,No
2/21/17,Mildura,8.8,29.7,0,7.8,12.2,N,28,ENE,15,43,1020,0,16.9,No,No
2/21/17,Nhil,6.1,28,0,NA,NA,ENE,30,E,17,63,1020.6,NA,13.7,No,No
2/21/17,Portland,4.9,21.6,0,NA,NA,E,28,N,9,90,1021,NA,11.9,No,No
2/21/17,Watsonia,7.5,25.1,0,4.8,12.7,NA,NA,ESE,6,79,1021.5,1,13.2,No,No
2/21/17,Dartmoor,5.3,25.9,0.4,NA,NA,ESE,28,NE,4,96,1020.9,NA,9.5,No,No
2/21/17,Brisbane,22.1,32,0,8.8,11,SE,30,ESE,6,59,1017.3,5,28.6,No,No
2/21/17,Cairns,24.7,31.9,0,NA,NA,SSE,37,SE,9,71,1012.6,NA,29.9,No,Yes
2/21/17,GoldCoast,22.1,30.6,1.6,NA,NA,SSE,46,SSE,19,70,1017.5,NA,27.8,Yes,No
2/21/17,Townsville,26.3,31.5,0,4.8,NA,ENE,31,E,11,82,1013,8,26.9,No,No
2/21/17,Adelaide,11.7,31.1,0,NA,NA,N,26,NE,7,40,1019.2,NA,19.2,No,No
2/21/17,MountGambier,4,26.4,0.2,NA,NA,N,30,NE,13,81,1021.3,NA,13.4,No,No
2/21/17,Nuriootpa,10,28.7,0,4,12.2,SE,33,ENE,19,49,1019,0,15.9,No,No
2/21/17,Woomera,15.4,33.1,0,4,NA,NNE,43,NE,20,39,1016.7,0,22.1,No,No
2/21/17,Albany,12.2,17.5,9.4,6,NA,NA,NA,SW,46,66,1009.2,5,16,Yes,No
2/21/17,Witchcliffe,13.5,20.3,3.6,NA,NA,SW,50,SW,24,60,1014,NA,15.7,Yes,No
2/21/17,PearceRAAF,13.9,23.5,0,NA,10.2,SW,57,SW,31,67,1013.9,7,19.4,No,No
2/21/17,PerthAirport,16.3,23.1,0.4,12,10.2,WSW,59,SW,43,55,1014.2,7,19.4,No,No
2/21/17,Perth,16.5,22.1,2.4,12,10.2,WSW,48,SW,26,57,1014.3,7,19.1,Yes,No
2/21/17,SalmonGums,15.8,20.8,35.8,NA,NA,SW,57,W,20,80,NA,NA,18.4,Yes,No
2/21/17,Walpole,11.2,18.8,14.2,NA,NA,WSW,65,WSW,24,65,1010.5,NA,15.2,Yes,Yes
2/21/17,Hobart,9.9,21,3,1.4,12,ESE,35,NNE,9,60,1017.3,3,14.4,Yes,No
2/21/17,Launceston,7,23.6,0,NA,NA,NW,31,E,6,76,NA,NA,13.7,No,No
2/21/17,AliceSprings,10.8,34.8,0,10.4,NA,ESE,31,E,11,34,1014.4,NA,24.8,No,No
2/21/17,Darwin,25.9,34.4,0,4,11.6,WNW,33,WSW,15,78,1012.1,3,29,No,No
2/21/17,Katherine,21.5,35,0,8,NA,SSE,30,WSW,2,73,1011.1,6,26.5,No,No
2/21/17,Uluru,13.5,NA,0,NA,NA,NA,NA,ENE,24,23,1013.7,NA,25.2,No,NA
2/22/17,Albury,10.6,34.7,0,NA,NA,N,39,SE,6,60,1018.6,NA,17.2,No,No
2/22/17,BadgerysCreek,14.7,32.2,0,NA,NA,ENE,39,SW,2,85,1021.7,NA,22.1,No,No
2/22/17,Cobar,18.1,37.1,0,NA,NA,ENE,35,ENE,20,14,1016.4,NA,25.8,No,No
2/22/17,CoffsHarbour,20.2,27.2,1,NA,NA,ESE,22,W,9,74,1021.6,1,23.9,No,No
2/22/17,Moree,19.3,34.3,0,NA,NA,NNE,37,NE,24,58,1019.2,NA,24.5,No,No
2/22/17,Newcastle,21.4,30.7,0,NA,NA,NA,NA,N,19,63,NA,1,24.4,No,No
2/22/17,NorahHead,20.4,28.4,0,NA,NA,NE,50,NNE,15,79,1021.2,NA,23.7,No,No
2/22/17,NorfolkIsland,20.7,26.3,0,4.6,NA,E,33,ESE,15,62,1016.8,8,24.9,No,No
2/22/17,Penrith,17.6,32.9,0,NA,NA,ENE,39,SSE,2,61,NA,NA,23.1,No,No
2/22/17,Richmond,15.6,32.9,0,5.8,NA,ENE,41,SSW,4,66,1021.6,NA,22,No,No
2/22/17,Sydney,19.3,27.7,0,7,12.2,NE,48,NNE,15,50,1021.6,2,25.8,No,No
2/22/17,SydneyAirport,19.5,30.1,0,7,12.2,NE,57,N,28,56,1021.5,2,25.5,No,No
2/22/17,WaggaWagga,12.3,34.6,0,7.4,NA,N,33,E,17,55,1018.2,NA,21,No,No
2/22/17,Williamtown,18.4,29.5,0,NA,NA,ENE,54,NE,17,62,1020.9,NA,25,No,No
2/22/17,Wollongong,21.1,25.7,0,NA,NA,NE,48,N,24,60,1021.4,NA,23.8,No,No
2/22/17,Canberra,9.8,32.5,0,NA,NA,NW,48,NE,6,71,1019.9,NA,17.5,No,No
2/22/17,Tuggeranong,12.3,31.7,0,NA,NA,N,39,ESE,6,70,1019.5,NA,18.5,No,No
2/22/17,MountGinini,7.5,22.1,0,NA,NA,NW,37,N,11,69,NA,NA,13.4,No,No
2/22/17,Ballarat,9.4,31.6,0,NA,NA,NNW,67,NNW,17,47,1014.6,NA,17.5,No,No
2/22/17,Bendigo,10.7,34.2,0,NA,NA,N,54,NE,13,45,1015.9,NA,18.2,No,No
2/22/17,Sale,9.3,29.7,0,NA,NA,ENE,43,NW,7,94,1017.8,NA,14.1,No,No
2/22/17,MelbourneAirport,9.6,34,0,7.8,12.3,NNE,69,N,26,31,1015.3,5,21.1,No,No
2/22/17,Melbourne,12.8,33.3,0,7.8,12.3,N,52,NNE,11,55,1015.5,5,17.2,No,No
2/22/17,Mildura,15.5,38.2,0,6.7,NA,N,50,NNE,19,25,1013.8,0,22.1,No,No
2/22/17,Nhil,13.7,36.3,0,NA,NA,NW,69,NNE,19,29,1012.4,NA,20.8,No,No
2/22/17,Portland,9.7,32.8,0,NA,NA,W,69,N,22,42,1010.7,NA,19.6,No,No
2/22/17,Watsonia,10.4,33.1,0,7.8,12.3,N,48,E,7,65,1015.6,5,16.3,No,No
2/22/17,Dartmoor,9.5,34,0,NA,NA,NNW,70,NNE,22,32,1010.5,NA,22.1,No,No
2/22/17,Brisbane,22.5,30.3,0,10.8,7.6,ESE,37,SE,13,58,1019.9,7,26.6,No,No
2/22/17,Cairns,23.3,32.4,24.4,NA,NA,ESE,31,SE,9,81,1012.9,7,27.4,Yes,Yes
2/22/17,GoldCoast,22.4,30.3,0,NA,NA,SSE,50,SSE,31,62,1020,NA,27.1,No,No
2/22/17,Townsville,25,32.5,0,6.4,NA,ESE,37,SE,17,73,1013.5,8,29.4,No,Yes
2/22/17,Adelaide,19.2,30.3,0,NA,NA,WSW,48,NNE,17,18,1009.2,NA,28.1,No,No
2/22/17,MountGambier,13,34.1,0,NA,NA,NNW,80,NNE,28,32,1009.4,NA,21.3,No,No
2/22/17,Nuriootpa,15.9,30.9,0,11.1,12.4,NW,65,N,19,20,1009.8,1,25.5,No,No
2/22/17,Woomera,19.3,33.6,0,13.6,0,W,48,N,22,19,1011.2,0,26,No,No
2/22/17,Albany,14.7,20.2,0.4,5.4,NA,NA,NA,WSW,6,90,1019.1,7,16,No,No
2/22/17,Witchcliffe,15.3,22.1,0,NA,NA,WSW,31,NNW,9,78,1021.1,NA,17.3,No,No
2/22/17,PearceRAAF,8.6,25.3,0,NA,11.9,W,43,S,9,57,1021.9,NA,18.4,No,No
2/22/17,PerthAirport,7.8,24.7,0,7,11.9,SW,41,S,15,48,1021.9,3,19.3,No,No
2/22/17,Perth,10.1,24.1,0,7,11.9,SSW,33,SE,13,59,1021.9,3,19,No,No
2/22/17,SalmonGums,9.5,18.9,0.2,NA,NA,SSW,35,SW,17,63,NA,NA,16.7,No,No
2/22/17,Walpole,13,22.4,1.2,NA,NA,WNW,39,W,13,87,1019.3,NA,16.4,Yes,No
2/22/17,Hobart,10.3,28.1,0,5,11.1,NNW,46,NNW,24,77,1016.3,7,12.5,No,No
2/22/17,Launceston,8.9,25.6,0,NA,NA,N,33,NA,0,85,NA,6,14.4,No,No
2/22/17,AliceSprings,15.2,38.8,0,10.4,NA,SSW,37,NNE,7,13,1011.7,NA,29.4,No,No
2/22/17,Darwin,25.1,34,0,7.8,11.8,WNW,33,WSW,13,75,1011.7,1,29.2,No,No
2/22/17,Katherine,21,NA,0,8,NA,SW,35,W,7,63,1011.1,1,27.5,No,No
2/22/17,Uluru,16.1,38,NA,NA,NA,SSW,35,SSW,22,30,1011.4,NA,27.7,NA,No
2/23/17,Albury,14.5,35.9,0,NA,NA,WSW,37,SE,6,53,1015.9,NA,21.3,No,No
2/23/17,BadgerysCreek,15.8,35.8,0,NA,NA,ENE,28,NA,0,90,1019.6,NA,21.3,No,No
2/23/17,Cobar,23.6,39.4,0,NA,NA,N,39,NNE,22,36,1015.5,NA,28.8,No,No
2/23/17,CoffsHarbour,17,27.8,0,NA,NA,E,26,W,7,73,1020.9,8,23.4,No,No
2/23/17,Moree,19.7,35.8,0,NA,NA,ENE,37,NNE,24,56,1019.3,NA,23.6,No,No
2/23/17,Newcastle,20.5,35.7,0,NA,NA,NA,NA,NE,9,70,NA,0,23.4,No,No
2/23/17,NorahHead,20,28.1,0,NA,NA,NE,37,NNE,20,79,1019.7,NA,22.9,No,No
2/23/17,NorfolkIsland,19.4,25.5,0.2,6,NA,SE,46,ESE,22,58,1017.9,1,24.1,No,No
2/23/17,Penrith,17.6,37.3,0,NA,NA,ENE,26,SSE,4,70,NA,NA,22.5,No,No
2/23/17,Richmond,15.5,37,0,6.8,NA,NE,31,SE,6,74,1019.7,NA,21.5,No,No
2/23/17,Sydney,21.6,28.1,0,11.6,11.5,NNE,46,N,17,55,1019.8,1,25.4,No,No
2/23/17,SydneyAirport,21.8,30.1,0,11.6,11.5,NNE,56,NNE,22,60,1019.6,1,25.3,No,No
2/23/17,WaggaWagga,16.5,37.5,0,9.2,NA,WNW,43,ENE,11,35,1016.1,NA,26.6,No,No
2/23/17,Williamtown,18.9,31.4,0,NA,NA,ENE,35,NNE,15,63,1019.4,NA,23.9,No,No
2/23/17,Wollongong,19.9,24.3,0,NA,NA,NE,44,NE,11,75,1019,NA,22.1,No,No
2/23/17,Canberra,11.4,35.5,0,NA,NA,NW,50,NW,6,62,1018.3,NA,20.6,No,No
2/23/17,Tuggeranong,10.8,35,0,NA,NA,NW,39,NA,0,54,1018,NA,20.3,No,No
2/23/17,MountGinini,13.3,25.1,0,NA,NA,WNW,43,WNW,19,61,NA,NA,15.8,No,No
2/23/17,Ballarat,10.1,23.7,0,NA,NA,WSW,31,WSW,13,85,1016.6,8,15.3,No,No
2/23/17,Bendigo,12.5,29.8,0,NA,NA,S,37,SW,11,55,1016,NA,18.9,No,No
2/23/17,Sale,13.3,27.1,0,NA,NA,W,43,WSW,13,62,1016.1,NA,19.7,No,No
2/23/17,MelbourneAirport,12.5,26.8,0,12.6,12.3,WSW,43,SW,22,56,1017,1,19.5,No,No
2/23/17,Melbourne,15.9,25,0,12.6,12.3,SW,30,WSW,11,60,1017.1,1,20,No,Yes
2/23/17,Mildura,14.7,30.1,0,NA,7.4,SW,31,SW,13,64,1019.1,NA,19,No,No
2/23/17,Nhil,14.8,26.2,0,NA,NA,SW,41,SW,24,73,1018,NA,17,No,No
2/23/17,Portland,15.4,18.8,0.4,NA,NA,WNW,61,WSW,24,88,1016.7,8,15.5,No,No
2/23/17,Watsonia,14.2,26.7,0,12.6,12.3,SW,31,NA,0,75,1017,1,18.5,No,No
2/23/17,Dartmoor,15.5,18.9,0.2,NA,NA,NW,43,WSW,13,93,1017.3,NA,15.6,No,No
2/23/17,Brisbane,21,31,0,9.8,11.8,E,33,SE,13,45,1019.4,5,27.1,No,No
2/23/17,Cairns,24.3,33,3.8,NA,NA,SE,43,SSE,13,75,1013.7,NA,28.4,Yes,Yes
2/23/17,GoldCoast,22,29.9,0,NA,NA,SE,50,SSE,28,49,1019.4,NA,26.7,No,No
2/23/17,Townsville,24.3,31.3,20,8.2,NA,ESE,41,SE,11,71,1014.7,8,29,Yes,No
2/23/17,Adelaide,17.9,24.9,0,NA,NA,WSW,31,S,13,62,1020.3,NA,19.6,No,No
2/23/17,MountGambier,15.3,18.6,0,NA,NA,WNW,57,SW,22,85,1017.7,8,16.3,No,No
2/23/17,Nuriootpa,13.8,25.6,0,11.4,11.2,W,44,W,13,70,1019.6,5,17.2,No,No
2/23/17,Woomera,15.5,29.9,0,16,NA,SW,43,S,28,61,1019.8,0,18.2,No,No
2/23/17,Albany,14.9,22,0,4.2,NA,NA,NA,SW,4,72,1023.9,6,18.5,No,No
2/23/17,Witchcliffe,10.9,26.5,0,NA,NA,SE,35,E,11,61,1023.5,NA,19.3,No,No
2/23/17,PearceRAAF,10.8,32.5,0,NA,11.9,E,33,ENE,19,53,1021.7,NA,22.8,No,No
2/23/17,PerthAirport,10.2,32.1,0,7.8,11.9,SW,33,ENE,22,52,1021.8,1,21.9,No,No
2/23/17,Perth,12.7,30.6,0,7.8,11.9,SSW,31,E,7,58,1021.9,1,22.2,No,No
2/23/17,SalmonGums,6.6,25.1,0,NA,NA,SE,31,E,7,68,NA,NA,17.5,No,No
2/23/17,Walpole,14.9,22.6,0.2,NA,NA,SE,31,W,7,67,1023.6,NA,18.2,No,No
2/23/17,Hobart,12.5,27.7,0,7.4,11.8,NNW,46,NW,22,43,1008.6,2,21.4,No,No
2/23/17,Launceston,14.3,23.8,0,NA,NA,NNW,44,NNW,20,69,NA,5,19.2,No,No
2/23/17,AliceSprings,16.5,37.5,0,11.8,NA,ESE,54,SE,19,26,1015.1,NA,27.9,No,No
2/23/17,Darwin,26,34.7,0,7,11.7,W,31,WSW,13,73,1010.2,1,29.3,No,No
2/23/17,Katherine,NA,37.3,0,NA,NA,SSW,26,NNE,6,NA,1009.7,NA,NA,No,No
2/23/17,Uluru,18.1,36.6,0,NA,NA,E,44,ESE,28,27,1016.1,NA,25.9,No,No
2/24/17,Albury,15.1,33.6,0,NA,NA,WSW,52,SSE,9,52,1019.4,NA,20.6,No,No
2/24/17,BadgerysCreek,17.2,30.9,0,NA,NA,SE,31,SSE,6,84,1020.9,NA,23,No,Yes
2/24/17,Cobar,20.9,37.5,0,NA,NA,SSW,33,SSE,19,31,1018.1,NA,25.4,No,No
2/24/17,CoffsHarbour,16.6,27.2,0,NA,NA,SE,22,SW,7,72,1020.1,6,23.3,No,No
2/24/17,Moree,21.4,37.6,0,NA,NA,ESE,52,NNE,26,59,1018.2,NA,24.7,No,No
